episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
39,50038,white,1/2-1/2,0.0,0.5,100,max_plies,False
40,50039,black,1/2-1/2,0.0,0.5,51,threefold_repetition,False
41,50040,white,1-0,1.0,1.0,93,checkmate,False
42,50041,black,1/2-1/2,0.0,0.5,100,max_plies,False
43,50042,white,1/2-1/2,0.0,0.5,100,max_plies,False
44,50043,black,1/2-1/2,0.0,0.5,87,threefold_repetition,False
45,50044,white,1/2-1/2,0.0,0.5,100,max_plies,False
46,50045,black,1/2-1/2,0.0,0.5,100,max_plies,False
47,50046,white,1/2-1/2,0.0,0.5,100,max_plies,False
48,50047,black,0-1,1.0,1.0,28,checkmate,False
49,50048,white,1-0,1.0,1.0,23,checkmate,False
50,50049,black,1/2-1/2,0.0,0.5,100,max_plies,False
51,50050,white,1/2-1/2,0.0,0.5,100,max_plies,False
52,50051,black,0-1,1.0,1.0,88,checkmate,False
53,50052,white,1-0,1.0,1.0,87,checkmate,False
54,50053,black,1/2-1/2,0.0,0.5,100,max_plies,False
55,50054,white,1-0,1.0,1.0,67,checkmate,False
56,50055,black,1/2-1/2,0.0,0.5,62,threefold_repetition,False
57,50056,white,1-0,1.0,1.0,57,checkmate,False
58,50057,black,0-1,1.0,1.0,22,checkmate,False
59,50058,white,1/2-1/2,0.0,0.5,100,max_plies,False
60,50059,black,1/2-1/2,0.0,0.5,100,max_plies,False
61,50060,white,1/2-1/2,0.0,0.5,100,max_plies,False
62,50061,black,1/2-1/2,0.0,0.5,70,threefold_repetition,False
63,50062,white,1-0,1.0,1.0,15,checkmate,False
64,50063,black,1/2-1/2,0.0,0.5,100,max_plies,False
65,50064,white,1/2-1/2,0.0,0.5,100,max_plies,False
66,50065,black,0-1,1.0,1.0,90,checkmate,False
67,50066,white,1/2-1/2,0.0,0.5,100,max_plies,False
68,50067,black,1/2-1/2,0.0,0.5,96,threefold_repetition,False
69,50068,white,1/2-1/2,0.0,0.5,100,max_plies,False
70,50069,black,0-1,1.0,1.0,42,checkmate,False
71,50070,white,1/2-1/2,0.0,0.5,100,max_plies,False
72,50071,black,1/2-1/2,0.0,0.5,100,max_plies,False
73,50072,white,1/2-1/2,0.0,0.5,100,max_plies,False
74,50073,black,1/2-1/2,0.0,0.5,100,max_plies,False
