episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
201,21200,white,0-1,-1.0,0.0,24,checkmate,False
202,21201,black,1-0,-1.0,0.0,29,checkmate,False
203,21202,white,0-1,-1.0,0.0,32,checkmate,False
204,21203,black,1-0,-1.0,0.0,19,checkmate,False
205,21204,white,0-1,-1.0,0.0,32,checkmate,False
206,21205,black,1-0,-1.0,0.0,31,checkmate,False
207,21206,white,0-1,-1.0,0.0,14,checkmate,False
208,21207,black,1-0,-1.0,0.0,45,checkmate,False
209,21208,white,0-1,-1.0,0.0,36,checkmate,False
210,21209,black,1-0,-1.0,0.0,39,checkmate,False
211,21210,white,0-1,-1.0,0.0,70,checkmate,False
212,21211,black,1-0,-1.0,0.0,33,checkmate,False
213,21212,white,0-1,-1.0,0.0,50,checkmate,False
214,21213,black,1-0,-1.0,0.0,29,checkmate,False
215,21214,white,0-1,-1.0,0.0,48,checkmate,False
216,21215,black,1-0,-1.0,0.0,35,checkmate,False
217,21216,white,0-1,-1.0,0.0,42,checkmate,False
218,21217,black,1-0,-1.0,0.0,45,checkmate,False
219,21218,white,0-1,-1.0,0.0,62,checkmate,False
220,21219,black,1-0,-1.0,0.0,27,checkmate,False
221,21220,white,0-1,-1.0,0.0,48,checkmate,False
222,21221,black,1-0,-1.0,0.0,39,checkmate,False
223,21222,white,1/2-1/2,0.0,0.5,79,threefold_repetition,False
224,21223,black,1-0,-1.0,0.0,43,checkmate,False
225,21224,white,0-1,-1.0,0.0,78,checkmate,False
