timestamp,step,phase,episode,result,reward,plies,agent_color,opponent,termination,checkpoint
2026-08-26T18:00:06+00:00,0,evaluation,34,1/2-1/2,0.0,100,black,random,max_plies,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,35,1-0,1.0,35,white,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,36,0-1,1.0,28,black,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,37,1-0,1.0,59,white,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,38,0-1,1.0,14,black,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,39,1-0,1.0,21,white,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,40,0-1,1.0,48,black,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,41,1/2-1/2,0.0,27,white,random,threefold_repetition,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,42,1/2-1/2,0.0,100,black,random,max_plies,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,43,1-0,1.0,47,white,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,44,0-1,1.0,48,black,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,45,1/2-1/2,0.0,73,white,random,threefold_repetition,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,46,1/2-1/2,0.0,100,black,random,max_plies,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,47,1/2-1/2,0.0,100,white,random,max_plies,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,48,0-1,1.0,28,black,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,49,0-1,-1.0,30,white,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,0,evaluation,50,0-1,1.0,14,black,random,checkmate,step:0:initial
2026-08-26T18:00:06+00:00,20,train,1,1-0,1.0,39,white,random,checkmate,
2026-08-26T18:00:06+00:00,70,train,2,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:06+00:00,120,train,3,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:06+00:00,170,train,4,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:06+00:00,205,train,5,1-0,1.0,69,white,random,checkmate,
2026-08-26T18:00:06+00:00,236,train,6,0-1,1.0,62,black,random,checkmate,
2026-08-26T18:00:07+00:00,277,train,7,1/2-1/2,0.0,82,black,random,threefold_repetition,
2026-08-26T18:00:07+00:00,306,train,8,0-1,1.0,58,black,random,checkmate,
2026-08-26T18:00:07+00:00,344,train,9,0-1,1.0,76,black,random,checkmate,
2026-08-26T18:00:07+00:00,394,train,10,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:07+00:00,425,train,11,1-0,1.0,61,white,random,checkmate,
2026-08-26T18:00:07+00:00,447,train,12,1-0,1.0,43,white,random,checkmate,
2026-08-26T18:00:07+00:00,494,train,13,1-0,1.0,93,white,random,checkmate,
2026-08-26T18:00:07+00:00,544,train,14,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:07+00:00,581,train,15,1-0,1.0,73,white,random,checkmate,
2026-08-26T18:00:08+00:00,611,train,16,1-0,1.0,59,white,random,checkmate,
2026-08-26T18:00:08+00:00,661,train,17,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:08+00:00,678,train,18,1-0,1.0,33,white,random,checkmate,
2026-08-26T18:00:08+00:00,723,train,19,1/2-1/2,0.0,90,black,random,stalemate,
2026-08-26T18:00:08+00:00,766,train,20,0-1,1.0,86,black,random,checkmate,
2026-08-26T18:00:08+00:00,816,train,21,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:08+00:00,858,train,22,1-0,1.0,83,white,random,checkmate,
2026-08-26T18:00:08+00:00,893,train,23,1/2-1/2,0.0,69,white,random,threefold_repetition,
2026-08-26T18:00:08+00:00,943,train,24,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:09+00:00,993,train,25,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:09+00:00,1043,train,26,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:09+00:00,1093,train,27,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:09+00:00,1117,train,28,1-0,1.0,47,white,random,checkmate,
2026-08-26T18:00:09+00:00,1167,train,29,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:09+00:00,1193,train,30,0-1,1.0,52,black,random,checkmate,
2026-08-26T18:00:09+00:00,1230,train,31,1-0,1.0,73,white,random,checkmate,
2026-08-26T18:00:09+00:00,1280,train,32,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:10+00:00,1330,train,33,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:10+00:00,1339,train,34,0-1,1.0,18,black,random,checkmate,
2026-08-26T18:00:10+00:00,1349,train,35,0-1,1.0,20,black,random,checkmate,
2026-08-26T18:00:10+00:00,1399,train,36,0-1,1.0,100,black,random,checkmate,
2026-08-26T18:00:10+00:00,1423,train,37,0-1,1.0,48,black,random,checkmate,
2026-08-26T18:00:10+00:00,1448,train,38,1-0,1.0,49,white,random,checkmate,
2026-08-26T18:00:10+00:00,1495,train,39,1-0,1.0,93,white,random,checkmate,
2026-08-26T18:00:10+00:00,1530,train,40,1/2-1/2,0.0,70,white,random,threefold_repetition,
2026-08-26T18:00:10+00:00,1577,train,41,1/2-1/2,0.0,93,white,random,stalemate,
2026-08-26T18:00:10+00:00,1619,train,42,0-1,1.0,84,black,random,checkmate,
2026-08-26T18:00:10+00:00,1645,train,43,0-1,1.0,52,black,random,checkmate,
2026-08-26T18:00:11+00:00,1678,train,44,1-0,1.0,65,white,random,checkmate,
2026-08-26T18:00:11+00:00,1726,train,45,0-1,1.0,96,black,random,checkmate,
2026-08-26T18:00:11+00:00,1758,train,46,0-1,1.0,64,black,random,checkmate,
2026-08-26T18:00:11+00:00,1808,train,47,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:11+00:00,1834,train,48,1-0,1.0,51,white,random,checkmate,
2026-08-26T18:00:11+00:00,1846,train,49,1-0,1.0,23,white,random,checkmate,
2026-08-26T18:00:11+00:00,1896,train,50,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:11+00:00,1938,train,51,0-1,1.0,84,black,random,checkmate,
2026-08-26T18:00:11+00:00,1988,train,52,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:12+00:00,2038,train,53,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:15+00:00,2048,evaluation,1,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,2,1/2-1/2,0.0,86,black,random,threefold_repetition,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,3,1-0,1.0,27,white,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,4,1/2-1/2,0.0,100,black,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,5,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,6,1/2-1/2,0.0,100,black,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,7,1/2-1/2,0.0,69,white,random,threefold_repetition,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,8,0-1,1.0,36,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,9,1/2-1/2,0.0,95,white,random,threefold_repetition,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,10,0-1,1.0,8,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,11,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,12,1/2-1/2,0.0,22,black,random,threefold_repetition,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,13,1-0,1.0,63,white,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,14,0-1,1.0,38,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,15,1/2-1/2,0.0,64,white,random,threefold_repetition,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,16,0-1,1.0,40,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,17,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,18,0-1,1.0,26,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,19,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,20,1/2-1/2,0.0,100,black,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,21,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,22,0-1,1.0,74,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,23,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,24,0-1,1.0,18,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,25,1/2-1/2,0.0,30,white,random,threefold_repetition,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,26,1/2-1/2,0.0,97,black,random,threefold_repetition,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,27,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,28,0-1,1.0,92,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,29,1-0,1.0,25,white,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,30,0-1,1.0,34,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,31,1-0,1.0,67,white,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,32,0-1,1.0,18,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,33,1-0,1.0,95,white,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,34,0-1,1.0,78,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,35,1-0,1.0,29,white,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,36,1/2-1/2,0.0,100,black,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,37,1-0,1.0,49,white,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,38,0-1,1.0,14,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,39,1-0,1.0,19,white,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,40,0-1,1.0,52,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,41,1/2-1/2,0.0,27,white,random,threefold_repetition,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,42,0-1,1.0,96,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,43,1-0,1.0,15,white,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,44,0-1,1.0,76,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,45,1-0,1.0,27,white,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,46,1/2-1/2,0.0,100,black,random,max_plies,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,47,1/2-1/2,0.0,60,white,random,threefold_repetition,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,48,0-1,1.0,34,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,49,1/2-1/2,0.0,91,white,random,stalemate,step:2048
2026-08-26T18:00:15+00:00,2048,evaluation,50,0-1,1.0,14,black,random,checkmate,step:2048
2026-08-26T18:00:15+00:00,2088,train,54,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:15+00:00,2107,train,55,1-0,1.0,37,white,random,checkmate,
2026-08-26T18:00:15+00:00,2141,train,56,0-1,1.0,68,black,random,checkmate,
2026-08-26T18:00:16+00:00,2191,train,57,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:16+00:00,2241,train,58,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:16+00:00,2291,train,59,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:16+00:00,2326,train,60,0-1,1.0,70,black,random,checkmate,
2026-08-26T18:00:16+00:00,2365,train,61,0-1,1.0,78,black,random,checkmate,
2026-08-26T18:00:16+00:00,2412,train,62,1/2-1/2,0.0,93,white,random,stalemate,
2026-08-26T18:00:16+00:00,2456,train,63,1-0,1.0,87,white,random,checkmate,
2026-08-26T18:00:16+00:00,2506,train,64,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:17+00:00,2556,train,65,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:17+00:00,2573,train,66,1-0,1.0,33,white,random,checkmate,
2026-08-26T18:00:17+00:00,2623,train,67,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:17+00:00,2673,train,68,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:17+00:00,2711,train,69,1/2-1/2,0.0,76,black,random,threefold_repetition,
2026-08-26T18:00:17+00:00,2733,train,70,1-0,1.0,43,white,random,checkmate,
2026-08-26T18:00:17+00:00,2783,train,71,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:17+00:00,2833,train,72,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:17+00:00,2883,train,73,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:18+00:00,2933,train,74,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:18+00:00,2975,train,75,1-0,1.0,83,white,random,checkmate,
2026-08-26T18:00:18+00:00,3022,train,76,1-0,1.0,93,white,random,checkmate,
2026-08-26T18:00:18+00:00,3072,train,77,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:18+00:00,3087,train,78,1-0,1.0,29,white,random,checkmate,
2026-08-26T18:00:18+00:00,3121,train,79,1-0,1.0,67,white,random,checkmate,
2026-08-26T18:00:18+00:00,3156,train,80,0-1,1.0,70,black,random,checkmate,
2026-08-26T18:00:18+00:00,3178,train,81,1-0,1.0,43,white,random,checkmate,
2026-08-26T18:00:18+00:00,3184,train,82,1-0,1.0,11,white,random,checkmate,
2026-08-26T18:00:18+00:00,3212,train,83,1-0,1.0,55,white,random,checkmate,
2026-08-26T18:00:19+00:00,3262,train,84,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:19+00:00,3268,train,85,1-0,1.0,11,white,random,checkmate,
2026-08-26T18:00:19+00:00,3315,train,86,1/2-1/2,0.0,94,white,random,threefold_repetition,
2026-08-26T18:00:19+00:00,3365,train,87,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:19+00:00,3415,train,88,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:19+00:00,3465,train,89,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:19+00:00,3486,train,90,1-0,1.0,41,white,random,checkmate,
2026-08-26T18:00:19+00:00,3521,train,91,0-1,1.0,70,black,random,checkmate,
2026-08-26T18:00:19+00:00,3569,train,92,0-1,1.0,96,black,random,checkmate,
2026-08-26T18:00:20+00:00,3619,train,93,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:20+00:00,3624,train,94,0-1,1.0,10,black,random,checkmate,
2026-08-26T18:00:20+00:00,3674,train,95,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-26T18:00:20+00:00,3709,train,96,1/2-1/2,0.0,69,white,random,threefold_repetition,
2026-08-26T18:00:20+00:00,3759,train,97,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:20+00:00,3776,train,98,1-0,1.0,33,white,random,checkmate,
2026-08-26T18:00:20+00:00,3821,train,99,1-0,1.0,89,white,random,checkmate,
2026-08-26T18:00:20+00:00,3857,train,100,1-0,1.0,71,white,random,checkmate,
2026-08-26T18:00:20+00:00,3869,train,101,1-0,1.0,23,white,random,checkmate,
2026-08-26T18:00:20+00:00,3919,train,102,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:20+00:00,3950,train,103,1-0,1.0,61,white,random,checkmate,
2026-08-26T18:00:21+00:00,4000,train,104,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-26T18:00:21+00:00,4003,train,105,0-1,1.0,6,black,random,checkmate,
2026-08-26T18:00:21+00:00,4050,train,106,1/2-1/2,0.0,94,black,random,stalemate,
2026-08-26T18:00:25+00:00,4096,evaluation,1,1/2-1/2,0.0,40,white,random,threefold_repetition,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,2,0-1,1.0,26,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,3,1-0,1.0,27,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,4,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,5,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,6,0-1,1.0,92,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,7,1-0,1.0,87,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,8,0-1,1.0,34,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,9,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,10,0-1,1.0,8,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,11,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,12,1/2-1/2,0.0,22,black,random,threefold_repetition,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,13,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,14,1/2-1/2,0.0,26,black,random,threefold_repetition,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,15,1/2-1/2,0.0,93,white,random,stalemate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,16,1/2-1/2,0.0,55,black,random,threefold_repetition,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,17,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,18,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,19,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,20,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,21,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,22,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,23,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,24,0-1,1.0,48,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,25,1-0,1.0,75,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,26,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,27,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,28,0-1,1.0,52,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,29,1-0,1.0,19,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,30,0-1,1.0,48,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,31,1-0,1.0,45,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,32,0-1,1.0,18,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,33,1-0,1.0,95,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,34,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,35,1-0,1.0,29,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,36,0-1,1.0,44,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,37,1-0,1.0,35,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,38,0-1,1.0,14,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,39,1-0,1.0,19,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,40,0-1,1.0,88,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,41,1-0,1.0,19,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,42,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,43,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,44,0-1,1.0,66,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,45,1-0,1.0,71,white,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,46,0-1,1.0,94,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,47,1/2-1/2,0.0,41,white,random,threefold_repetition,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,48,0-1,1.0,24,black,random,checkmate,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,49,1/2-1/2,0.0,75,white,random,threefold_repetition,step:4096
2026-08-26T18:00:25+00:00,4096,evaluation,50,0-1,1.0,74,black,random,checkmate,step:4096
2026-08-26T18:00:29+00:00,4096,final_evaluation,1,1-0,1.0,91,white,random,checkmate,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,2,0-1,1.0,84,black,random,checkmate,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,3,1-0,1.0,23,white,random,checkmate,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,4,1/2-1/2,0.0,100,black,random,max_plies,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,5,1-0,1.0,49,white,random,checkmate,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,6,0-1,1.0,36,black,random,checkmate,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,7,1-0,1.0,69,white,random,checkmate,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,8,0-1,1.0,56,black,random,checkmate,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,9,1-0,1.0,17,white,random,checkmate,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,10,1/2-1/2,0.0,100,black,random,max_plies,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,11,1/2-1/2,0.0,100,white,random,max_plies,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,12,1/2-1/2,0.0,100,black,random,max_plies,tmp/full_chess_ppo_stability_lr3e5_final.zip
2026-08-26T18:00:29+00:00,4096,final_evaluation,13,1/2-1/2,0.0,73,white,random,threefold_repetition,tmp/full_chess_ppo_stability_lr3e5_final.zip
