episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
438,94437,black,0-1,1.0,1.0,18,checkmate,False
439,94438,white,1/2-1/2,0.0,0.5,95,threefold_repetition,False
440,94439,black,0-1,1.0,1.0,62,checkmate,False
441,94440,white,1-0,1.0,1.0,33,checkmate,False
442,94441,black,1/2-1/2,0.0,0.5,103,threefold_repetition,False
443,94442,white,1/2-1/2,0.0,0.5,189,insufficient_material,False
444,94443,black,0-1,1.0,1.0,48,checkmate,False
445,94444,white,1/2-1/2,0.0,0.5,164,threefold_repetition,False
446,94445,black,0-1,1.0,1.0,40,checkmate,False
447,94446,white,1-0,1.0,1.0,87,checkmate,False
448,94447,black,1/2-1/2,0.0,0.5,200,max_plies,False
449,94448,white,1/2-1/2,0.0,0.5,118,threefold_repetition,False
450,94449,black,1/2-1/2,0.0,0.5,114,threefold_repetition,False
451,94450,white,1-0,1.0,1.0,81,checkmate,False
452,94451,black,1/2-1/2,0.0,0.5,134,stalemate,False
453,94452,white,1/2-1/2,0.0,0.5,197,threefold_repetition,False
454,94453,black,1/2-1/2,0.0,0.5,200,max_plies,False
455,94454,white,1/2-1/2,0.0,0.5,115,stalemate,False
456,94455,black,1-0,-1.0,0.0,25,checkmate,False
457,94456,white,1/2-1/2,0.0,0.5,78,threefold_repetition,False
458,94457,black,0-1,1.0,1.0,74,checkmate,False
459,94458,white,1-0,1.0,1.0,39,checkmate,False
460,94459,black,0-1,1.0,1.0,16,checkmate,False
461,94460,white,1-0,1.0,1.0,79,checkmate,False
462,94461,black,0-1,1.0,1.0,156,checkmate,False
463,94462,white,1-0,1.0,1.0,55,checkmate,False
464,94463,black,1/2-1/2,0.0,0.5,104,threefold_repetition,False
465,94464,white,1-0,1.0,1.0,23,checkmate,False
466,94465,black,1/2-1/2,0.0,0.5,129,threefold_repetition,False
467,94466,white,1/2-1/2,0.0,0.5,101,stalemate,False
468,94467,black,0-1,1.0,1.0,24,checkmate,False
469,94468,white,1/2-1/2,0.0,0.5,141,threefold_repetition,False
470,94469,black,0-1,1.0,1.0,38,checkmate,False
471,94470,white,1-0,1.0,1.0,109,checkmate,False
472,94471,black,0-1,1.0,1.0,16,checkmate,False
473,94472,white,1/2-1/2,0.0,0.5,130,threefold_repetition,False
474,94473,black,1/2-1/2,0.0,0.5,200,max_plies,False
475,94474,white,1/2-1/2,0.0,0.5,200,max_plies,False
476,94475,black,1/2-1/2,0.0,0.5,94,threefold_repetition,False
477,94476,white,1-0,1.0,1.0,169,checkmate,False
478,94477,black,1/2-1/2,0.0,0.5,89,threefold_repetition,False
479,94478,white,1-0,1.0,1.0,135,checkmate,False
480,94479,black,1/2-1/2,0.0,0.5,114,threefold_repetition,False
481,94480,white,1/2-1/2,0.0,0.5,120,threefold_repetition,False
482,94481,black,1-0,-1.0,0.0,57,checkmate,False
483,94482,white,1-0,1.0,1.0,41,checkmate,False
484,94483,black,0-1,1.0,1.0,90,checkmate,False
485,94484,white,1-0,1.0,1.0,15,checkmate,False
486,94485,black,1/2-1/2,0.0,0.5,68,threefold_repetition,False
487,94486,white,1/2-1/2,0.0,0.5,102,threefold_repetition,False
488,94487,black,0-1,1.0,1.0,68,checkmate,False
489,94488,white,1-0,1.0,1.0,93,checkmate,False
490,94489,black,1/2-1/2,0.0,0.5,71,threefold_repetition,False
491,94490,white,1/2-1/2,0.0,0.5,194,threefold_repetition,False
492,94491,black,1/2-1/2,0.0,0.5,32,threefold_repetition,False
493,94492,white,1-0,1.0,1.0,91,checkmate,False
494,94493,black,1/2-1/2,0.0,0.5,79,threefold_repetition,False
495,94494,white,1-0,1.0,1.0,41,checkmate,False
496,94495,black,1/2-1/2,0.0,0.5,105,threefold_repetition,False
497,94496,white,1-0,1.0,1.0,75,checkmate,False
498,94497,black,0-1,1.0,1.0,66,checkmate,False
499,94498,white,1/2-1/2,0.0,0.5,79,threefold_repetition,False
500,94499,black,1/2-1/2,0.0,0.5,71,threefold_repetition,False
501,94500,white,1-0,1.0,1.0,31,checkmate,False
502,94501,black,1/2-1/2,0.0,0.5,73,threefold_repetition,False
503,94502,white,1/2-1/2,0.0,0.5,117,threefold_repetition,False
504,94503,black,0-1,1.0,1.0,48,checkmate,False
505,94504,white,1/2-1/2,0.0,0.5,88,threefold_repetition,False
506,94505,black,1/2-1/2,0.0,0.5,182,threefold_repetition,False
507,94506,white,1-0,1.0,1.0,131,checkmate,False
508,94507,black,1/2-1/2,0.0,0.5,129,threefold_repetition,False
509,94508,white,1-0,1.0,1.0,11,checkmate,False
510,94509,black,1/2-1/2,0.0,0.5,109,threefold_repetition,False
511,94510,white,1/2-1/2,0.0,0.5,112,threefold_repetition,False
512,94511,black,0-1,1.0,1.0,72,checkmate,False
513,94512,white,1/2-1/2,0.0,0.5,65,threefold_repetition,False
514,94513,black,1/2-1/2,0.0,0.5,172,threefold_repetition,False
515,94514,white,1/2-1/2,0.0,0.5,98,threefold_repetition,False
516,94515,black,0-1,1.0,1.0,142,checkmate,False
517,94516,white,1-0,1.0,1.0,79,checkmate,False
518,94517,black,0-1,1.0,1.0,18,checkmate,False
519,94518,white,1-0,1.0,1.0,139,checkmate,False
520,94519,black,1/2-1/2,0.0,0.5,136,threefold_repetition,False
521,94520,white,1/2-1/2,0.0,0.5,53,threefold_repetition,False
522,94521,black,1/2-1/2,0.0,0.5,65,threefold_repetition,False
523,94522,white,1-0,1.0,1.0,63,checkmate,False
524,94523,black,1/2-1/2,0.0,0.5,157,threefold_repetition,False
525,94524,white,1/2-1/2,0.0,0.5,190,threefold_repetition,False
526,94525,black,0-1,1.0,1.0,96,checkmate,False
527,94526,white,1/2-1/2,0.0,0.5,200,max_plies,False
528,94527,black,1/2-1/2,0.0,0.5,105,threefold_repetition,False
529,94528,white,1/2-1/2,0.0,0.5,136,insufficient_material,False
530,94529,black,0-1,1.0,1.0,72,checkmate,False
531,94530,white,1/2-1/2,0.0,0.5,66,threefold_repetition,False
532,94531,black,1/2-1/2,0.0,0.5,121,threefold_repetition,False
533,94532,white,1-0,1.0,1.0,129,checkmate,False
534,94533,black,0-1,1.0,1.0,26,checkmate,False
535,94534,white,1-0,1.0,1.0,19,checkmate,False
536,94535,black,1-0,-1.0,0.0,25,checkmate,False
537,94536,white,1-0,1.0,1.0,175,checkmate,False
538,94537,black,0-1,1.0,1.0,86,checkmate,False
539,94538,white,1-0,1.0,1.0,115,checkmate,False
540,94539,black,0-1,1.0,1.0,88,checkmate,False
541,94540,white,1-0,1.0,1.0,161,checkmate,False
542,94541,black,0-1,1.0,1.0,154,checkmate,False
543,94542,white,1-0,1.0,1.0,127,checkmate,False
544,94543,black,0-1,1.0,1.0,94,checkmate,False
545,94544,white,1-0,1.0,1.0,39,checkmate,False
546,94545,black,1/2-1/2,0.0,0.5,80,threefold_repetition,False
547,94546,white,1-0,1.0,1.0,77,checkmate,False
548,94547,black,0-1,1.0,1.0,146,checkmate,False
549,94548,white,1/2-1/2,0.0,0.5,200,max_plies,False
550,94549,black,1/2-1/2,0.0,0.5,58,threefold_repetition,False
551,94550,white,1-0,1.0,1.0,161,checkmate,False
552,94551,black,1/2-1/2,0.0,0.5,113,threefold_repetition,False
553,94552,white,1/2-1/2,0.0,0.5,122,threefold_repetition,False
554,94553,black,0-1,1.0,1.0,80,checkmate,False
555,94554,white,1/2-1/2,0.0,0.5,103,threefold_repetition,False
556,94555,black,1/2-1/2,0.0,0.5,43,threefold_repetition,False
557,94556,white,1-0,1.0,1.0,19,checkmate,False
558,94557,black,0-1,1.0,1.0,134,checkmate,False
559,94558,white,1-0,1.0,1.0,41,checkmate,False
560,94559,black,0-1,1.0,1.0,20,checkmate,False
561,94560,white,0-1,-1.0,0.0,110,checkmate,False
562,94561,black,1-0,-1.0,0.0,53,checkmate,False
563,94562,white,1-0,1.0,1.0,87,checkmate,False
564,94563,black,1/2-1/2,0.0,0.5,124,threefold_repetition,False
565,94564,white,1/2-1/2,0.0,0.5,101,threefold_repetition,False
566,94565,black,1-0,-1.0,0.0,167,checkmate,False
567,94566,white,1-0,1.0,1.0,89,checkmate,False
568,94567,black,1-0,-1.0,0.0,141,checkmate,False
569,94568,white,1-0,1.0,1.0,41,checkmate,False
570,94569,black,1/2-1/2,0.0,0.5,174,threefold_repetition,False
571,94570,white,1-0,1.0,1.0,31,checkmate,False
572,94571,black,0-1,1.0,1.0,76,checkmate,False
573,94572,white,1/2-1/2,0.0,0.5,200,max_plies,False
574,94573,black,1/2-1/2,0.0,0.5,200,max_plies,False
575,94574,white,1-0,1.0,1.0,57,checkmate,False
576,94575,black,1/2-1/2,0.0,0.5,184,threefold_repetition,False
577,94576,white,1/2-1/2,0.0,0.5,70,threefold_repetition,False
578,94577,black,1/2-1/2,0.0,0.5,153,threefold_repetition,False
579,94578,white,1-0,1.0,1.0,91,checkmate,False
580,94579,black,1/2-1/2,0.0,0.5,200,max_plies,False
581,94580,white,1-0,1.0,1.0,25,checkmate,False
582,94581,black,0-1,1.0,1.0,102,checkmate,False
583,94582,white,1-0,1.0,1.0,43,checkmate,False
584,94583,black,1/2-1/2,0.0,0.5,100,stalemate,False
585,94584,white,1-0,1.0,1.0,73,checkmate,False
586,94585,black,0-1,1.0,1.0,30,checkmate,False
587,94586,white,1/2-1/2,0.0,0.5,61,threefold_repetition,False
588,94587,black,0-1,1.0,1.0,182,checkmate,False
589,94588,white,1-0,1.0,1.0,97,checkmate,False
590,94589,black,0-1,1.0,1.0,60,checkmate,False
591,94590,white,1-0,1.0,1.0,153,checkmate,False
592,94591,black,1/2-1/2,0.0,0.5,69,threefold_repetition,False
593,94592,white,1-0,1.0,1.0,83,checkmate,False
594,94593,black,1/2-1/2,0.0,0.5,144,threefold_repetition,False
595,94594,white,1/2-1/2,0.0,0.5,93,threefold_repetition,False
596,94595,black,0-1,1.0,1.0,106,checkmate,False
597,94596,white,1-0,1.0,1.0,27,checkmate,False
598,94597,black,0-1,1.0,1.0,82,checkmate,False
599,94598,white,1/2-1/2,0.0,0.5,200,threefold_repetition,False
600,94599,black,0-1,1.0,1.0,32,checkmate,False
601,94600,white,1-0,1.0,1.0,73,checkmate,False
602,94601,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
603,94602,white,1/2-1/2,0.0,0.5,114,threefold_repetition,False
604,94603,black,1/2-1/2,0.0,0.5,136,threefold_repetition,False
605,94604,white,1-0,1.0,1.0,79,checkmate,False
606,94605,black,1/2-1/2,0.0,0.5,200,max_plies,False
607,94606,white,1-0,1.0,1.0,81,checkmate,False
608,94607,black,0-1,1.0,1.0,88,checkmate,False
609,94608,white,0-1,-1.0,0.0,44,checkmate,False
610,94609,black,1-0,-1.0,0.0,25,checkmate,False
611,94610,white,1/2-1/2,0.0,0.5,109,stalemate,False
612,94611,black,0-1,1.0,1.0,124,checkmate,False
613,94612,white,1/2-1/2,0.0,0.5,106,threefold_repetition,False
614,94613,black,1/2-1/2,0.0,0.5,200,max_plies,False
615,94614,white,1-0,1.0,1.0,153,checkmate,False
616,94615,black,0-1,1.0,1.0,26,checkmate,False
617,94616,white,1-0,1.0,1.0,149,checkmate,False
618,94617,black,0-1,1.0,1.0,54,checkmate,False
619,94618,white,1/2-1/2,0.0,0.5,160,threefold_repetition,False
620,94619,black,1/2-1/2,0.0,0.5,133,insufficient_material,False
621,94620,white,1-0,1.0,1.0,15,checkmate,False
622,94621,black,1/2-1/2,0.0,0.5,184,threefold_repetition,False
623,94622,white,1/2-1/2,0.0,0.5,91,threefold_repetition,False
624,94623,black,0-1,1.0,1.0,26,checkmate,False
625,94624,white,0-1,-1.0,0.0,16,checkmate,False
626,94625,black,1/2-1/2,0.0,0.5,62,threefold_repetition,False
627,94626,white,1-0,1.0,1.0,91,checkmate,False
628,94627,black,0-1,1.0,1.0,22,checkmate,False
629,94628,white,1/2-1/2,0.0,0.5,171,threefold_repetition,False
630,94629,black,1/2-1/2,0.0,0.5,101,threefold_repetition,False
631,94630,white,1-0,1.0,1.0,19,checkmate,False
632,94631,black,1/2-1/2,0.0,0.5,48,threefold_repetition,False
633,94632,white,1/2-1/2,0.0,0.5,98,threefold_repetition,False
634,94633,black,1/2-1/2,0.0,0.5,191,insufficient_material,False
635,94634,white,1-0,1.0,1.0,21,checkmate,False
636,94635,black,1/2-1/2,0.0,0.5,183,threefold_repetition,False
637,94636,white,1-0,1.0,1.0,31,checkmate,False
638,94637,black,1/2-1/2,0.0,0.5,28,threefold_repetition,False
639,94638,white,1-0,1.0,1.0,61,checkmate,False
640,94639,black,1/2-1/2,0.0,0.5,145,threefold_repetition,False
641,94640,white,1/2-1/2,0.0,0.5,135,threefold_repetition,False
642,94641,black,1/2-1/2,0.0,0.5,162,threefold_repetition,False
643,94642,white,1-0,1.0,1.0,29,checkmate,False
644,94643,black,1-0,-1.0,0.0,25,checkmate,False
645,94644,white,1/2-1/2,0.0,0.5,148,threefold_repetition,False
646,94645,black,0-1,1.0,1.0,38,checkmate,False
647,94646,white,1/2-1/2,0.0,0.5,167,insufficient_material,False
648,94647,black,0-1,1.0,1.0,58,checkmate,False
649,94648,white,1-0,1.0,1.0,83,checkmate,False
650,94649,black,0-1,1.0,1.0,20,checkmate,False
651,94650,white,1/2-1/2,0.0,0.5,133,threefold_repetition,False
652,94651,black,1/2-1/2,0.0,0.5,55,threefold_repetition,False
653,94652,white,1-0,1.0,1.0,65,checkmate,False
654,94653,black,0-1,1.0,1.0,60,checkmate,False
655,94654,white,1/2-1/2,0.0,0.5,101,threefold_repetition,False
656,94655,black,0-1,1.0,1.0,40,checkmate,False
657,94656,white,1-0,1.0,1.0,39,checkmate,False
658,94657,black,1/2-1/2,0.0,0.5,133,threefold_repetition,False
659,94658,white,1-0,1.0,1.0,149,checkmate,False
660,94659,black,1/2-1/2,0.0,0.5,86,threefold_repetition,False
661,94660,white,1/2-1/2,0.0,0.5,108,threefold_repetition,False
662,94661,black,1/2-1/2,0.0,0.5,198,threefold_repetition,False
663,94662,white,1/2-1/2,0.0,0.5,154,insufficient_material,False
664,94663,black,0-1,1.0,1.0,82,checkmate,False
665,94664,white,1-0,1.0,1.0,95,checkmate,False
666,94665,black,1/2-1/2,0.0,0.5,106,threefold_repetition,False
667,94666,white,1-0,1.0,1.0,53,checkmate,False
668,94667,black,1/2-1/2,0.0,0.5,86,threefold_repetition,False
669,94668,white,1-0,1.0,1.0,73,checkmate,False
670,94669,black,1/2-1/2,0.0,0.5,200,max_plies,False
671,94670,white,1-0,1.0,1.0,51,checkmate,False
672,94671,black,1/2-1/2,0.0,0.5,85,threefold_repetition,False
673,94672,white,1/2-1/2,0.0,0.5,200,max_plies,False
674,94673,black,0-1,1.0,1.0,54,checkmate,False
675,94674,white,1/2-1/2,0.0,0.5,145,threefold_repetition,False
676,94675,black,1/2-1/2,0.0,0.5,114,threefold_repetition,False
677,94676,white,1-0,1.0,1.0,5,checkmate,False
678,94677,black,1/2-1/2,0.0,0.5,111,threefold_repetition,False
679,94678,white,1-0,1.0,1.0,43,checkmate,False
680,94679,black,1/2-1/2,0.0,0.5,149,threefold_repetition,False
681,94680,white,1/2-1/2,0.0,0.5,106,threefold_repetition,False
682,94681,black,0-1,1.0,1.0,116,checkmate,False
683,94682,white,1-0,1.0,1.0,57,checkmate,False
684,94683,black,0-1,1.0,1.0,66,checkmate,False
685,94684,white,1/2-1/2,0.0,0.5,136,threefold_repetition,False
686,94685,black,0-1,1.0,1.0,108,checkmate,False
687,94686,white,1/2-1/2,0.0,0.5,68,threefold_repetition,False
688,94687,black,1/2-1/2,0.0,0.5,32,threefold_repetition,False
689,94688,white,1/2-1/2,0.0,0.5,116,threefold_repetition,False
690,94689,black,1/2-1/2,0.0,0.5,56,threefold_repetition,False
691,94690,white,1/2-1/2,0.0,0.5,128,threefold_repetition,False
692,94691,black,1/2-1/2,0.0,0.5,200,max_plies,False
693,94692,white,1-0,1.0,1.0,67,checkmate,False
694,94693,black,1/2-1/2,0.0,0.5,182,threefold_repetition,False
695,94694,white,1-0,1.0,1.0,123,checkmate,False
696,94695,black,1/2-1/2,0.0,0.5,124,threefold_repetition,False
697,94696,white,1/2-1/2,0.0,0.5,55,threefold_repetition,False
698,94697,black,1/2-1/2,0.0,0.5,200,max_plies,False
699,94698,white,1-0,1.0,1.0,83,checkmate,False
700,94699,black,0-1,1.0,1.0,8,checkmate,False
701,94700,white,1/2-1/2,0.0,0.5,141,threefold_repetition,False
702,94701,black,0-1,1.0,1.0,86,checkmate,False
703,94702,white,1/2-1/2,0.0,0.5,81,threefold_repetition,False
704,94703,black,0-1,1.0,1.0,100,checkmate,False
705,94704,white,1-0,1.0,1.0,63,checkmate,False
706,94705,black,1/2-1/2,0.0,0.5,149,threefold_repetition,False
707,94706,white,1-0,1.0,1.0,7,checkmate,False
708,94707,black,1/2-1/2,0.0,0.5,160,threefold_repetition,False
709,94708,white,1/2-1/2,0.0,0.5,88,threefold_repetition,False
710,94709,black,1/2-1/2,0.0,0.5,68,threefold_repetition,False
711,94710,white,1-0,1.0,1.0,119,checkmate,False
712,94711,black,0-1,1.0,1.0,146,checkmate,False
713,94712,white,1-0,1.0,1.0,121,checkmate,False
714,94713,black,1/2-1/2,0.0,0.5,164,threefold_repetition,False
715,94714,white,1-0,1.0,1.0,135,checkmate,False
716,94715,black,0-1,1.0,1.0,100,checkmate,False
717,94716,white,1-0,1.0,1.0,87,checkmate,False
718,94717,black,0-1,1.0,1.0,86,checkmate,False
719,94718,white,1/2-1/2,0.0,0.5,160,threefold_repetition,False
720,94719,black,0-1,1.0,1.0,34,checkmate,False
721,94720,white,1-0,1.0,1.0,73,checkmate,False
722,94721,black,0-1,1.0,1.0,162,checkmate,False
723,94722,white,1/2-1/2,0.0,0.5,50,threefold_repetition,False
724,94723,black,0-1,1.0,1.0,66,checkmate,False
725,94724,white,1/2-1/2,0.0,0.5,200,max_plies,False
726,94725,black,1/2-1/2,0.0,0.5,108,threefold_repetition,False
727,94726,white,1/2-1/2,0.0,0.5,104,threefold_repetition,False
728,94727,black,0-1,1.0,1.0,54,checkmate,False
729,94728,white,1/2-1/2,0.0,0.5,103,threefold_repetition,False
730,94729,black,1/2-1/2,0.0,0.5,170,insufficient_material,False
731,94730,white,1/2-1/2,0.0,0.5,37,threefold_repetition,False
732,94731,black,0-1,1.0,1.0,70,checkmate,False
733,94732,white,1-0,1.0,1.0,85,checkmate,False
734,94733,black,1/2-1/2,0.0,0.5,59,threefold_repetition,False
735,94734,white,0-1,-1.0,0.0,36,checkmate,False
736,94735,black,0-1,1.0,1.0,28,checkmate,False
737,94736,white,1/2-1/2,0.0,0.5,200,max_plies,False
738,94737,black,1/2-1/2,0.0,0.5,113,threefold_repetition,False
739,94738,white,1-0,1.0,1.0,63,checkmate,False
740,94739,black,1/2-1/2,0.0,0.5,102,threefold_repetition,False
741,94740,white,1-0,1.0,1.0,117,checkmate,False
742,94741,black,0-1,1.0,1.0,114,checkmate,False
743,94742,white,1-0,1.0,1.0,23,checkmate,False
744,94743,black,1/2-1/2,0.0,0.5,200,max_plies,False
745,94744,white,1/2-1/2,0.0,0.5,91,threefold_repetition,False
746,94745,black,0-1,1.0,1.0,52,checkmate,False
747,94746,white,1-0,1.0,1.0,187,checkmate,False
748,94747,black,1/2-1/2,0.0,0.5,200,max_plies,False
749,94748,white,1/2-1/2,0.0,0.5,189,threefold_repetition,False
750,94749,black,0-1,1.0,1.0,26,checkmate,False
751,94750,white,1-0,1.0,1.0,27,checkmate,False
752,94751,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
753,94752,white,1-0,1.0,1.0,143,checkmate,False
754,94753,black,0-1,1.0,1.0,104,checkmate,False
755,94754,white,1/2-1/2,0.0,0.5,164,threefold_repetition,False
756,94755,black,1/2-1/2,0.0,0.5,101,threefold_repetition,False
757,94756,white,1/2-1/2,0.0,0.5,97,threefold_repetition,False
758,94757,black,1/2-1/2,0.0,0.5,52,threefold_repetition,False
759,94758,white,1-0,1.0,1.0,27,checkmate,False
760,94759,black,1/2-1/2,0.0,0.5,69,threefold_repetition,False
761,94760,white,1/2-1/2,0.0,0.5,159,stalemate,False
762,94761,black,0-1,1.0,1.0,32,checkmate,False
763,94762,white,1/2-1/2,0.0,0.5,118,threefold_repetition,False
764,94763,black,1/2-1/2,0.0,0.5,106,stalemate,False
765,94764,white,1/2-1/2,0.0,0.5,166,threefold_repetition,False
766,94765,black,1/2-1/2,0.0,0.5,156,threefold_repetition,False
767,94766,white,1/2-1/2,0.0,0.5,200,max_plies,False
768,94767,black,0-1,1.0,1.0,96,checkmate,False
769,94768,white,1-0,1.0,1.0,109,checkmate,False
770,94769,black,1/2-1/2,0.0,0.5,148,stalemate,False
771,94770,white,1-0,1.0,1.0,23,checkmate,False
772,94771,black,1/2-1/2,0.0,0.5,131,threefold_repetition,False
773,94772,white,1-0,1.0,1.0,13,checkmate,False
774,94773,black,0-1,1.0,1.0,38,checkmate,False
775,94774,white,1/2-1/2,0.0,0.5,110,threefold_repetition,False
776,94775,black,0-1,1.0,1.0,48,checkmate,False
777,94776,white,1/2-1/2,0.0,0.5,74,threefold_repetition,False
778,94777,black,0-1,1.0,1.0,68,checkmate,False
779,94778,white,1/2-1/2,0.0,0.5,200,max_plies,False
780,94779,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
781,94780,white,1-0,1.0,1.0,87,checkmate,False
782,94781,black,0-1,1.0,1.0,98,checkmate,False
783,94782,white,1-0,1.0,1.0,15,checkmate,False
784,94783,black,1/2-1/2,0.0,0.5,123,threefold_repetition,False
785,94784,white,1-0,1.0,1.0,61,checkmate,False
786,94785,black,1/2-1/2,0.0,0.5,200,max_plies,False
787,94786,white,1/2-1/2,0.0,0.5,156,threefold_repetition,False
788,94787,black,0-1,1.0,1.0,12,checkmate,False
789,94788,white,1/2-1/2,0.0,0.5,66,threefold_repetition,False
790,94789,black,0-1,1.0,1.0,44,checkmate,False
791,94790,white,1/2-1/2,0.0,0.5,193,threefold_repetition,False
792,94791,black,1/2-1/2,0.0,0.5,112,threefold_repetition,False
793,94792,white,1/2-1/2,0.0,0.5,168,threefold_repetition,False
794,94793,black,1/2-1/2,0.0,0.5,120,threefold_repetition,False
795,94794,white,1-0,1.0,1.0,39,checkmate,False
796,94795,black,1/2-1/2,0.0,0.5,80,threefold_repetition,False
797,94796,white,1-0,1.0,1.0,7,checkmate,False
798,94797,black,0-1,1.0,1.0,32,checkmate,False
799,94798,white,1-0,1.0,1.0,89,checkmate,False
800,94799,black,0-1,1.0,1.0,130,checkmate,False
801,94800,white,1-0,1.0,1.0,75,checkmate,False
802,94801,black,0-1,1.0,1.0,92,checkmate,False
803,94802,white,1-0,1.0,1.0,151,checkmate,False
804,94803,black,0-1,1.0,1.0,60,checkmate,False
805,94804,white,1/2-1/2,0.0,0.5,62,threefold_repetition,False
806,94805,black,1/2-1/2,0.0,0.5,197,threefold_repetition,False
807,94806,white,1/2-1/2,0.0,0.5,125,threefold_repetition,False
808,94807,black,1/2-1/2,0.0,0.5,68,threefold_repetition,False
809,94808,white,1/2-1/2,0.0,0.5,78,threefold_repetition,False
810,94809,black,1/2-1/2,0.0,0.5,157,threefold_repetition,False
811,94810,white,1/2-1/2,0.0,0.5,119,threefold_repetition,False
812,94811,black,0-1,1.0,1.0,20,checkmate,False
813,94812,white,1-0,1.0,1.0,65,checkmate,False
814,94813,black,1/2-1/2,0.0,0.5,132,threefold_repetition,False
815,94814,white,1-0,1.0,1.0,35,checkmate,False
816,94815,black,0-1,1.0,1.0,112,checkmate,False
817,94816,white,1-0,1.0,1.0,11,checkmate,False
818,94817,black,1/2-1/2,0.0,0.5,176,insufficient_material,False
819,94818,white,1/2-1/2,0.0,0.5,166,insufficient_material,False
820,94819,black,1/2-1/2,0.0,0.5,200,max_plies,False
821,94820,white,0-1,-1.0,0.0,92,checkmate,False
822,94821,black,1/2-1/2,0.0,0.5,94,threefold_repetition,False
823,94822,white,1-0,1.0,1.0,47,checkmate,False
824,94823,black,0-1,1.0,1.0,12,checkmate,False
825,94824,white,0-1,-1.0,0.0,168,checkmate,False
826,94825,black,1/2-1/2,0.0,0.5,179,threefold_repetition,False
827,94826,white,1-0,1.0,1.0,73,checkmate,False
828,94827,black,1/2-1/2,0.0,0.5,82,threefold_repetition,False
829,94828,white,1/2-1/2,0.0,0.5,108,threefold_repetition,False
830,94829,black,1/2-1/2,0.0,0.5,123,threefold_repetition,False
831,94830,white,1-0,1.0,1.0,95,checkmate,False
832,94831,black,0-1,1.0,1.0,132,checkmate,False
833,94832,white,1/2-1/2,0.0,0.5,104,threefold_repetition,False
834,94833,black,1/2-1/2,0.0,0.5,104,threefold_repetition,False
835,94834,white,1/2-1/2,0.0,0.5,118,threefold_repetition,False
836,94835,black,1/2-1/2,0.0,0.5,200,max_plies,False
837,94836,white,1/2-1/2,0.0,0.5,184,threefold_repetition,False
838,94837,black,1/2-1/2,0.0,0.5,191,threefold_repetition,False
839,94838,white,1/2-1/2,0.0,0.5,196,threefold_repetition,False
840,94839,black,1/2-1/2,0.0,0.5,118,threefold_repetition,False
841,94840,white,1/2-1/2,0.0,0.5,105,threefold_repetition,False
842,94841,black,1/2-1/2,0.0,0.5,162,threefold_repetition,False
843,94842,white,1-0,1.0,1.0,19,checkmate,False
844,94843,black,0-1,1.0,1.0,26,checkmate,False
845,94844,white,1-0,1.0,1.0,29,checkmate,False
846,94845,black,0-1,1.0,1.0,28,checkmate,False
847,94846,white,1/2-1/2,0.0,0.5,200,max_plies,False
848,94847,black,1/2-1/2,0.0,0.5,113,threefold_repetition,False
849,94848,white,1-0,1.0,1.0,17,checkmate,False
850,94849,black,1/2-1/2,0.0,0.5,77,threefold_repetition,False
851,94850,white,1-0,1.0,1.0,67,checkmate,False
852,94851,black,0-1,1.0,1.0,78,checkmate,False
853,94852,white,1/2-1/2,0.0,0.5,145,threefold_repetition,False
854,94853,black,0-1,1.0,1.0,94,checkmate,False
855,94854,white,1-0,1.0,1.0,87,checkmate,False
856,94855,black,1/2-1/2,0.0,0.5,200,max_plies,False
857,94856,white,1-0,1.0,1.0,99,checkmate,False
858,94857,black,0-1,1.0,1.0,92,checkmate,False
859,94858,white,1-0,1.0,1.0,85,checkmate,False
860,94859,black,1/2-1/2,0.0,0.5,98,threefold_repetition,False
861,94860,white,1/2-1/2,0.0,0.5,78,threefold_repetition,False
862,94861,black,0-1,1.0,1.0,4,checkmate,False
863,94862,white,1-0,1.0,1.0,105,checkmate,False
864,94863,black,0-1,1.0,1.0,52,checkmate,False
865,94864,white,1-0,1.0,1.0,97,checkmate,False
866,94865,black,1/2-1/2,0.0,0.5,95,threefold_repetition,False
867,94866,white,1/2-1/2,0.0,0.5,200,max_plies,False
868,94867,black,1/2-1/2,0.0,0.5,188,threefold_repetition,False
869,94868,white,1/2-1/2,0.0,0.5,44,threefold_repetition,False
870,94869,black,1/2-1/2,0.0,0.5,200,max_plies,False
871,94870,white,1-0,1.0,1.0,167,checkmate,False
872,94871,black,1/2-1/2,0.0,0.5,37,threefold_repetition,False
873,94872,white,1/2-1/2,0.0,0.5,78,threefold_repetition,False
874,94873,black,1/2-1/2,0.0,0.5,174,threefold_repetition,False
875,94874,white,1-0,1.0,1.0,11,checkmate,False
876,94875,black,1/2-1/2,0.0,0.5,180,threefold_repetition,False
877,94876,white,1/2-1/2,0.0,0.5,115,threefold_repetition,False
878,94877,black,0-1,1.0,1.0,66,checkmate,False
879,94878,white,0-1,-1.0,0.0,52,checkmate,False
880,94879,black,1/2-1/2,0.0,0.5,174,insufficient_material,False
881,94880,white,1/2-1/2,0.0,0.5,142,threefold_repetition,False
882,94881,black,0-1,1.0,1.0,26,checkmate,False
883,94882,white,1/2-1/2,0.0,0.5,92,threefold_repetition,False
