timestamp,step,phase,episode,result,reward,plies,agent_color,opponent,termination,checkpoint
2026-08-27T17:43:03+00:00,1336,train,35,1-0,1.0,41,white,random,checkmate,
2026-08-27T17:43:03+00:00,1379,train,36,0-1,1.0,86,black,random,checkmate,
2026-08-27T17:43:03+00:00,1400,train,37,0-1,1.0,42,black,random,checkmate,
2026-08-27T17:43:03+00:00,1446,train,38,1-0,1.0,91,white,random,checkmate,
2026-08-27T17:43:03+00:00,1461,train,39,1-0,1.0,29,white,random,checkmate,
2026-08-27T17:43:03+00:00,1467,train,40,0-1,1.0,12,black,random,checkmate,
2026-08-27T17:43:03+00:00,1488,train,41,1-0,1.0,41,white,random,checkmate,
2026-08-27T17:43:03+00:00,1524,train,42,0-1,1.0,72,black,random,checkmate,
2026-08-27T17:43:03+00:00,1574,train,43,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:03+00:00,1624,train,44,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:04+00:00,1674,train,45,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:04+00:00,1721,train,46,1-0,1.0,93,white,random,checkmate,
2026-08-27T17:43:04+00:00,1767,train,47,1/2-1/2,0.0,92,black,random,stalemate,
2026-08-27T17:43:04+00:00,1817,train,48,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:04+00:00,1867,train,49,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:04+00:00,1917,train,50,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:04+00:00,1966,train,51,1/2-1/2,0.0,98,white,random,threefold_repetition,
2026-08-27T17:43:05+00:00,2016,train,52,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:08+00:00,2048,evaluation,1,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,2,0-1,1.0,22,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,3,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,4,1/2-1/2,0.0,100,black,random,max_plies,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,5,1/2-1/2,0.0,46,white,random,threefold_repetition,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,6,0-1,1.0,80,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,7,1-0,1.0,73,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,8,0-1,1.0,22,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,9,1-0,1.0,45,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,10,1/2-1/2,0.0,100,black,random,max_plies,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,11,1-0,1.0,23,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,12,0-1,1.0,50,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,13,1/2-1/2,0.0,71,white,random,threefold_repetition,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,14,0-1,1.0,14,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,15,1-0,1.0,89,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,16,0-1,1.0,40,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,17,1-0,1.0,47,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,18,0-1,1.0,44,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,19,1/2-1/2,0.0,100,white,random,max_plies,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,20,0-1,1.0,38,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,21,1-0,1.0,97,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,22,0-1,1.0,34,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,23,1-0,1.0,97,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,24,0-1,1.0,18,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,25,1-0,1.0,41,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,26,0-1,1.0,68,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,27,1-0,1.0,31,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,28,1/2-1/2,0.0,63,black,random,threefold_repetition,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,29,1-0,1.0,27,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,30,0-1,1.0,40,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,31,1-0,1.0,23,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,32,0-1,1.0,18,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,33,1-0,1.0,95,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,34,0-1,1.0,80,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,35,1/2-1/2,0.0,28,white,random,threefold_repetition,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,36,1/2-1/2,0.0,50,black,random,threefold_repetition,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,37,1-0,1.0,77,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,38,0-1,1.0,84,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,39,1-0,1.0,19,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,40,1/2-1/2,0.0,100,black,random,max_plies,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,41,1-0,1.0,75,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,42,0-1,1.0,92,black,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,43,1-0,1.0,39,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,44,1/2-1/2,0.0,100,black,random,max_plies,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,45,1/2-1/2,0.0,73,white,random,threefold_repetition,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,46,1/2-1/2,0.0,80,black,random,threefold_repetition,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,47,1-0,1.0,37,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,48,1/2-1/2,0.0,100,black,random,max_plies,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,49,1-0,1.0,35,white,random,checkmate,step:2048
2026-08-27T17:43:08+00:00,2048,evaluation,50,0-1,1.0,14,black,random,checkmate,step:2048
2026-08-27T17:43:09+00:00,2066,train,53,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:09+00:00,2091,train,54,0-1,1.0,50,black,random,checkmate,
2026-08-27T17:43:09+00:00,2110,train,55,1-0,1.0,37,white,random,checkmate,
2026-08-27T17:43:09+00:00,2137,train,56,1-0,1.0,53,white,random,checkmate,
2026-08-27T17:43:09+00:00,2159,train,57,0-1,1.0,44,black,random,checkmate,
2026-08-27T17:43:09+00:00,2209,train,58,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:09+00:00,2240,train,59,0-1,1.0,62,black,random,checkmate,
2026-08-27T17:43:09+00:00,2263,train,60,0-1,1.0,46,black,random,checkmate,
2026-08-27T17:43:09+00:00,2281,train,61,1-0,1.0,35,white,random,checkmate,
2026-08-27T17:43:09+00:00,2315,train,62,1-0,1.0,67,white,random,checkmate,
2026-08-27T17:43:09+00:00,2331,train,63,0-1,1.0,32,black,random,checkmate,
2026-08-27T17:43:09+00:00,2378,train,64,0-1,1.0,94,black,random,checkmate,
2026-08-27T17:43:10+00:00,2428,train,65,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:10+00:00,2456,train,66,1-0,1.0,55,white,random,checkmate,
2026-08-27T17:43:10+00:00,2469,train,67,1-0,1.0,25,white,random,checkmate,
2026-08-27T17:43:10+00:00,2484,train,68,1-0,1.0,29,white,random,checkmate,
2026-08-27T17:43:10+00:00,2534,train,69,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:10+00:00,2571,train,70,1/2-1/2,0.0,73,white,random,stalemate,
2026-08-27T17:43:10+00:00,2621,train,71,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:10+00:00,2652,train,72,0-1,1.0,62,black,random,checkmate,
2026-08-27T17:43:10+00:00,2702,train,73,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:10+00:00,2715,train,74,0-1,1.0,26,black,random,checkmate,
2026-08-27T17:43:11+00:00,2730,train,75,0-1,1.0,30,black,random,checkmate,
2026-08-27T17:43:11+00:00,2758,train,76,0-1,1.0,56,black,random,checkmate,
2026-08-27T17:43:11+00:00,2808,train,77,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:11+00:00,2850,train,78,0-1,1.0,84,black,random,checkmate,
2026-08-27T17:43:11+00:00,2866,train,79,0-1,1.0,32,black,random,checkmate,
2026-08-27T17:43:11+00:00,2899,train,80,0-1,1.0,66,black,random,checkmate,
2026-08-27T17:43:11+00:00,2942,train,81,1-0,1.0,85,white,random,checkmate,
2026-08-27T17:43:11+00:00,2992,train,82,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:11+00:00,3035,train,83,1-0,1.0,85,white,random,checkmate,
2026-08-27T17:43:12+00:00,3085,train,84,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:12+00:00,3108,train,85,0-1,1.0,46,black,random,checkmate,
2026-08-27T17:43:12+00:00,3158,train,86,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:12+00:00,3186,train,87,1-0,1.0,55,white,random,checkmate,
2026-08-27T17:43:12+00:00,3236,train,88,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:12+00:00,3280,train,89,1/2-1/2,0.0,87,white,random,threefold_repetition,
2026-08-27T17:43:12+00:00,3330,train,90,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:12+00:00,3353,train,91,1/2-1/2,0.0,45,white,random,threefold_repetition,
2026-08-27T17:43:12+00:00,3361,train,92,0-1,1.0,16,black,random,checkmate,
2026-08-27T17:43:12+00:00,3368,train,93,1-0,1.0,13,white,random,checkmate,
2026-08-27T17:43:13+00:00,3412,train,94,1-0,1.0,87,white,random,checkmate,
2026-08-27T17:43:13+00:00,3462,train,95,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:13+00:00,3512,train,96,0-1,1.0,100,black,random,checkmate,
2026-08-27T17:43:13+00:00,3522,train,97,0-1,1.0,20,black,random,checkmate,
2026-08-27T17:43:13+00:00,3549,train,98,1-0,1.0,53,white,random,checkmate,
2026-08-27T17:43:13+00:00,3599,train,99,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:13+00:00,3647,train,100,0-1,1.0,96,black,random,checkmate,
2026-08-27T17:43:13+00:00,3665,train,101,1-0,1.0,35,white,random,checkmate,
2026-08-27T17:43:13+00:00,3668,train,102,0-1,1.0,6,black,random,checkmate,
2026-08-27T17:43:13+00:00,3718,train,103,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:14+00:00,3768,train,104,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:14+00:00,3818,train,105,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:14+00:00,3868,train,106,1/2-1/2,0.0,100,black,random,max_plies,
2026-08-27T17:43:14+00:00,3887,train,107,1-0,1.0,37,white,random,checkmate,
2026-08-27T17:43:14+00:00,3937,train,108,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:14+00:00,3962,train,109,0-1,1.0,50,black,random,checkmate,
2026-08-27T17:43:14+00:00,3975,train,110,0-1,1.0,26,black,random,checkmate,
2026-08-27T17:43:14+00:00,4003,train,111,0-1,1.0,56,black,random,checkmate,
2026-08-27T17:43:14+00:00,4053,train,112,1/2-1/2,0.0,100,white,random,max_plies,
2026-08-27T17:43:19+00:00,4096,evaluation,1,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,2,0-1,1.0,22,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,3,1/2-1/2,0.0,81,white,random,stalemate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,4,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,5,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,6,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,7,1-0,1.0,57,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,8,0-1,1.0,10,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,9,1/2-1/2,0.0,99,white,random,stalemate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,10,0-1,1.0,16,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,11,1-0,1.0,25,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,12,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,13,1-0,1.0,41,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,14,0-1,1.0,16,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,15,1-0,1.0,31,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,16,0-1,1.0,96,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,17,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,18,0-1,1.0,72,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,19,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,20,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,21,1-0,1.0,71,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,22,0-1,1.0,34,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,23,1-0,1.0,85,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,24,0-1,1.0,38,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,25,1/2-1/2,0.0,60,white,random,threefold_repetition,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,26,0-1,1.0,98,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,27,1-0,1.0,31,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,28,0-1,1.0,70,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,29,1/2-1/2,0.0,82,white,random,threefold_repetition,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,30,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,31,1-0,1.0,97,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,32,0-1,1.0,16,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,33,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,34,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,35,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,36,0-1,1.0,56,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,37,1-0,1.0,45,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,38,1/2-1/2,0.0,88,black,random,threefold_repetition,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,39,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,40,0-1,1.0,16,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,41,1/2-1/2,0.0,100,white,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,42,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,43,1-0,1.0,61,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,44,0-1,1.0,56,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,45,1-0,1.0,83,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,46,0-1,1.0,24,black,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,47,1-0,1.0,93,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,48,1/2-1/2,0.0,100,black,random,max_plies,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,49,1-0,1.0,27,white,random,checkmate,step:4096
2026-08-27T17:43:19+00:00,4096,evaluation,50,0-1,1.0,14,black,random,checkmate,step:4096
2026-08-27T17:43:23+00:00,4096,final_evaluation,1,1/2-1/2,0.0,100,white,random,max_plies,tmp/full_chess_ppo_modefix_lr3e5_final.zip
2026-08-27T17:43:23+00:00,4096,final_evaluation,2,1/2-1/2,0.0,100,black,random,max_plies,tmp/full_chess_ppo_modefix_lr3e5_final.zip
2026-08-27T17:43:23+00:00,4096,final_evaluation,3,1/2-1/2,0.0,100,white,random,max_plies,tmp/full_chess_ppo_modefix_lr3e5_final.zip
2026-08-27T17:43:23+00:00,4096,final_evaluation,4,1/2-1/2,0.0,75,black,random,threefold_repetition,tmp/full_chess_ppo_modefix_lr3e5_final.zip
2026-08-27T17:43:23+00:00,4096,final_evaluation,5,1-0,1.0,79,white,random,checkmate,tmp/full_chess_ppo_modefix_lr3e5_final.zip
2026-08-27T17:43:23+00:00,4096,final_evaluation,6,0-1,1.0,44,black,random,checkmate,tmp/full_chess_ppo_modefix_lr3e5_final.zip
2026-08-27T17:43:23+00:00,4096,final_evaluation,7,1/2-1/2,0.0,74,white,random,threefold_repetition,tmp/full_chess_ppo_modefix_lr3e5_final.zip
2026-08-27T17:43:23+00:00,4096,final_evaluation,8,0-1,1.0,36,black,random,checkmate,tmp/full_chess_ppo_modefix_lr3e5_final.zip
2026-08-27T17:43:23+00:00,4096,final_evaluation,9,1-0,1.0,21,white,random,checkmate,tmp/full_chess_ppo_modefix_lr3e5_final.zip
2026-08-27T17:43:23+00:00,4096,final_evaluation,10,1/2-1/2,0.0,100,black,random,max_plies,tmp/full_chess_ppo_modefix_lr3e5_final.zip
