episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
207,94206,white,1/2-1/2,0.0,0.5,50,threefold_repetition,False
208,94207,black,1/2-1/2,0.0,0.5,50,threefold_repetition,False
209,94208,white,1-0,1.0,1.0,41,checkmate,False
210,94209,black,0-1,1.0,1.0,60,checkmate,False
211,94210,white,1/2-1/2,0.0,0.5,130,threefold_repetition,False
212,94211,black,1/2-1/2,0.0,0.5,153,threefold_repetition,False
213,94212,white,1/2-1/2,0.0,0.5,103,threefold_repetition,False
214,94213,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
215,94214,white,1-0,1.0,1.0,15,checkmate,False
216,94215,black,0-1,1.0,1.0,38,checkmate,False
217,94216,white,0-1,-1.0,0.0,70,checkmate,False
218,94217,black,1/2-1/2,0.0,0.5,200,max_plies,False
219,94218,white,1/2-1/2,0.0,0.5,161,threefold_repetition,False
220,94219,black,0-1,1.0,1.0,44,checkmate,False
221,94220,white,1-0,1.0,1.0,23,checkmate,False
222,94221,black,0-1,1.0,1.0,54,checkmate,False
223,94222,white,1-0,1.0,1.0,97,checkmate,False
224,94223,black,1/2-1/2,0.0,0.5,200,max_plies,False
225,94224,white,1/2-1/2,0.0,0.5,56,threefold_repetition,False
226,94225,black,0-1,1.0,1.0,66,checkmate,False
227,94226,white,1-0,1.0,1.0,15,checkmate,False
228,94227,black,0-1,1.0,1.0,26,checkmate,False
229,94228,white,1-0,1.0,1.0,55,checkmate,False
230,94229,black,0-1,1.0,1.0,46,checkmate,False
231,94230,white,1/2-1/2,0.0,0.5,36,threefold_repetition,False
232,94231,black,1-0,-1.0,0.0,85,checkmate,False
233,94232,white,1-0,1.0,1.0,5,checkmate,False
234,94233,black,1/2-1/2,0.0,0.5,107,threefold_repetition,False
235,94234,white,1-0,1.0,1.0,79,checkmate,False
236,94235,black,0-1,1.0,1.0,28,checkmate,False
237,94236,white,1-0,1.0,1.0,35,checkmate,False
238,94237,black,1/2-1/2,0.0,0.5,133,threefold_repetition,False
239,94238,white,1/2-1/2,0.0,0.5,126,threefold_repetition,False
240,94239,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
241,94240,white,1/2-1/2,0.0,0.5,146,threefold_repetition,False
242,94241,black,1/2-1/2,0.0,0.5,130,stalemate,False
243,94242,white,1-0,1.0,1.0,119,checkmate,False
244,94243,black,0-1,1.0,1.0,18,checkmate,False
245,94244,white,1/2-1/2,0.0,0.5,200,max_plies,False
246,94245,black,0-1,1.0,1.0,22,checkmate,False
247,94246,white,1-0,1.0,1.0,75,checkmate,False
248,94247,black,1/2-1/2,0.0,0.5,37,threefold_repetition,False
249,94248,white,1/2-1/2,0.0,0.5,98,threefold_repetition,False
250,94249,black,1/2-1/2,0.0,0.5,173,threefold_repetition,False
251,94250,white,1/2-1/2,0.0,0.5,84,threefold_repetition,False
252,94251,black,1/2-1/2,0.0,0.5,83,threefold_repetition,False
253,94252,white,1-0,1.0,1.0,61,checkmate,False
254,94253,black,0-1,1.0,1.0,130,checkmate,False
255,94254,white,1/2-1/2,0.0,0.5,146,insufficient_material,False
256,94255,black,0-1,1.0,1.0,38,checkmate,False
257,94256,white,1-0,1.0,1.0,59,checkmate,False
258,94257,black,1/2-1/2,0.0,0.5,200,max_plies,False
259,94258,white,1-0,1.0,1.0,91,checkmate,False
260,94259,black,0-1,1.0,1.0,56,checkmate,False
261,94260,white,1/2-1/2,0.0,0.5,50,threefold_repetition,False
262,94261,black,0-1,1.0,1.0,4,checkmate,False
263,94262,white,1/2-1/2,0.0,0.5,173,threefold_repetition,False
264,94263,black,0-1,1.0,1.0,132,checkmate,False
265,94264,white,1/2-1/2,0.0,0.5,123,threefold_repetition,False
266,94265,black,0-1,1.0,1.0,22,checkmate,False
267,94266,white,1/2-1/2,0.0,0.5,200,max_plies,False
268,94267,black,1/2-1/2,0.0,0.5,76,threefold_repetition,False
269,94268,white,1-0,1.0,1.0,27,checkmate,False
270,94269,black,1/2-1/2,0.0,0.5,97,threefold_repetition,False
271,94270,white,1/2-1/2,0.0,0.5,200,max_plies,False
272,94271,black,1/2-1/2,0.0,0.5,135,threefold_repetition,False
273,94272,white,1-0,1.0,1.0,33,checkmate,False
274,94273,black,0-1,1.0,1.0,18,checkmate,False
275,94274,white,1/2-1/2,0.0,0.5,98,threefold_repetition,False
276,94275,black,0-1,1.0,1.0,110,checkmate,False
277,94276,white,1-0,1.0,1.0,15,checkmate,False
278,94277,black,0-1,1.0,1.0,26,checkmate,False
279,94278,white,1/2-1/2,0.0,0.5,64,threefold_repetition,False
280,94279,black,1/2-1/2,0.0,0.5,65,threefold_repetition,False
281,94280,white,1-0,1.0,1.0,13,checkmate,False
282,94281,black,1/2-1/2,0.0,0.5,146,stalemate,False
283,94282,white,1/2-1/2,0.0,0.5,136,threefold_repetition,False
284,94283,black,0-1,1.0,1.0,154,checkmate,False
285,94284,white,1/2-1/2,0.0,0.5,140,threefold_repetition,False
286,94285,black,0-1,1.0,1.0,42,checkmate,False
287,94286,white,0-1,-1.0,0.0,54,checkmate,False
288,94287,black,0-1,1.0,1.0,104,checkmate,False
289,94288,white,1/2-1/2,0.0,0.5,54,threefold_repetition,False
290,94289,black,0-1,1.0,1.0,22,checkmate,False
291,94290,white,1/2-1/2,0.0,0.5,46,threefold_repetition,False
292,94291,black,0-1,1.0,1.0,98,checkmate,False
293,94292,white,1-0,1.0,1.0,11,checkmate,False
294,94293,black,0-1,1.0,1.0,120,checkmate,False
295,94294,white,1-0,1.0,1.0,85,checkmate,False
296,94295,black,0-1,1.0,1.0,74,checkmate,False
297,94296,white,1/2-1/2,0.0,0.5,200,max_plies,False
298,94297,black,0-1,1.0,1.0,82,checkmate,False
299,94298,white,1/2-1/2,0.0,0.5,200,max_plies,False
300,94299,black,1/2-1/2,0.0,0.5,109,threefold_repetition,False
301,94300,white,1/2-1/2,0.0,0.5,142,threefold_repetition,False
302,94301,black,0-1,1.0,1.0,94,checkmate,False
303,94302,white,1-0,1.0,1.0,117,checkmate,False
304,94303,black,1/2-1/2,0.0,0.5,141,threefold_repetition,False
305,94304,white,1/2-1/2,0.0,0.5,154,threefold_repetition,False
306,94305,black,1/2-1/2,0.0,0.5,138,threefold_repetition,False
307,94306,white,1-0,1.0,1.0,75,checkmate,False
308,94307,black,1/2-1/2,0.0,0.5,190,threefold_repetition,False
309,94308,white,1/2-1/2,0.0,0.5,26,threefold_repetition,False
310,94309,black,0-1,1.0,1.0,188,checkmate,False
311,94310,white,1-0,1.0,1.0,65,checkmate,False
312,94311,black,1/2-1/2,0.0,0.5,200,max_plies,False
313,94312,white,1-0,1.0,1.0,99,checkmate,False
314,94313,black,0-1,1.0,1.0,26,checkmate,False
315,94314,white,1/2-1/2,0.0,0.5,100,threefold_repetition,False
316,94315,black,0-1,1.0,1.0,22,checkmate,False
317,94316,white,1/2-1/2,0.0,0.5,105,stalemate,False
318,94317,black,1/2-1/2,0.0,0.5,196,insufficient_material,False
319,94318,white,1-0,1.0,1.0,33,checkmate,False
320,94319,black,1/2-1/2,0.0,0.5,150,threefold_repetition,False
321,94320,white,1/2-1/2,0.0,0.5,120,threefold_repetition,False
322,94321,black,0-1,1.0,1.0,162,checkmate,False
323,94322,white,1/2-1/2,0.0,0.5,160,threefold_repetition,False
324,94323,black,1/2-1/2,0.0,0.5,83,threefold_repetition,False
325,94324,white,1-0,1.0,1.0,13,checkmate,False
326,94325,black,0-1,1.0,1.0,76,checkmate,False
327,94326,white,1/2-1/2,0.0,0.5,47,threefold_repetition,False
328,94327,black,1/2-1/2,0.0,0.5,200,max_plies,False
329,94328,white,1/2-1/2,0.0,0.5,180,threefold_repetition,False
330,94329,black,0-1,1.0,1.0,84,checkmate,False
331,94330,white,1/2-1/2,0.0,0.5,26,threefold_repetition,False
332,94331,black,1/2-1/2,0.0,0.5,200,max_plies,False
333,94332,white,1/2-1/2,0.0,0.5,186,threefold_repetition,False
334,94333,black,1/2-1/2,0.0,0.5,176,threefold_repetition,False
335,94334,white,1/2-1/2,0.0,0.5,197,insufficient_material,False
336,94335,black,1/2-1/2,0.0,0.5,179,threefold_repetition,False
337,94336,white,1/2-1/2,0.0,0.5,104,threefold_repetition,False
338,94337,black,1/2-1/2,0.0,0.5,200,max_plies,False
339,94338,white,1/2-1/2,0.0,0.5,138,threefold_repetition,False
340,94339,black,0-1,1.0,1.0,4,checkmate,False
341,94340,white,1-0,1.0,1.0,53,checkmate,False
342,94341,black,0-1,1.0,1.0,36,checkmate,False
343,94342,white,1/2-1/2,0.0,0.5,85,threefold_repetition,False
344,94343,black,1-0,-1.0,0.0,23,checkmate,False
345,94344,white,1/2-1/2,0.0,0.5,26,threefold_repetition,False
346,94345,black,1/2-1/2,0.0,0.5,57,threefold_repetition,False
347,94346,white,1-0,1.0,1.0,67,checkmate,False
348,94347,black,1/2-1/2,0.0,0.5,126,threefold_repetition,False
349,94348,white,1/2-1/2,0.0,0.5,123,threefold_repetition,False
350,94349,black,0-1,1.0,1.0,72,checkmate,False
351,94350,white,1-0,1.0,1.0,27,checkmate,False
352,94351,black,0-1,1.0,1.0,80,checkmate,False
353,94352,white,1/2-1/2,0.0,0.5,68,threefold_repetition,False
354,94353,black,0-1,1.0,1.0,66,checkmate,False
355,94354,white,1/2-1/2,0.0,0.5,200,max_plies,False
356,94355,black,1/2-1/2,0.0,0.5,200,max_plies,False
357,94356,white,1/2-1/2,0.0,0.5,68,threefold_repetition,False
358,94357,black,1/2-1/2,0.0,0.5,88,threefold_repetition,False
359,94358,white,1/2-1/2,0.0,0.5,90,threefold_repetition,False
360,94359,black,1/2-1/2,0.0,0.5,200,max_plies,False
361,94360,white,1/2-1/2,0.0,0.5,120,threefold_repetition,False
362,94361,black,1/2-1/2,0.0,0.5,113,threefold_repetition,False
363,94362,white,1-0,1.0,1.0,103,checkmate,False
364,94363,black,0-1,1.0,1.0,74,checkmate,False
365,94364,white,1/2-1/2,0.0,0.5,115,threefold_repetition,False
366,94365,black,1/2-1/2,0.0,0.5,174,threefold_repetition,False
367,94366,white,1-0,1.0,1.0,63,checkmate,False
368,94367,black,1/2-1/2,0.0,0.5,168,insufficient_material,False
369,94368,white,1/2-1/2,0.0,0.5,170,threefold_repetition,False
370,94369,black,0-1,1.0,1.0,28,checkmate,False
371,94370,white,1-0,1.0,1.0,19,checkmate,False
372,94371,black,0-1,1.0,1.0,44,checkmate,False
373,94372,white,1/2-1/2,0.0,0.5,146,insufficient_material,False
374,94373,black,1/2-1/2,0.0,0.5,157,threefold_repetition,False
375,94374,white,1/2-1/2,0.0,0.5,109,threefold_repetition,False
376,94375,black,1/2-1/2,0.0,0.5,200,max_plies,False
377,94376,white,1-0,1.0,1.0,125,checkmate,False
378,94377,black,1/2-1/2,0.0,0.5,49,threefold_repetition,False
379,94378,white,1/2-1/2,0.0,0.5,164,threefold_repetition,False
380,94379,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
381,94380,white,0-1,-1.0,0.0,72,checkmate,False
382,94381,black,1/2-1/2,0.0,0.5,58,threefold_repetition,False
383,94382,white,1-0,1.0,1.0,31,checkmate,False
384,94383,black,1/2-1/2,0.0,0.5,50,threefold_repetition,False
385,94384,white,1/2-1/2,0.0,0.5,50,threefold_repetition,False
386,94385,black,1/2-1/2,0.0,0.5,151,threefold_repetition,False
387,94386,white,1/2-1/2,0.0,0.5,200,max_plies,False
388,94387,black,0-1,1.0,1.0,120,checkmate,False
389,94388,white,1/2-1/2,0.0,0.5,79,threefold_repetition,False
390,94389,black,1/2-1/2,0.0,0.5,92,threefold_repetition,False
391,94390,white,1-0,1.0,1.0,109,checkmate,False
392,94391,black,1/2-1/2,0.0,0.5,200,max_plies,False
393,94392,white,1/2-1/2,0.0,0.5,181,threefold_repetition,False
394,94393,black,1/2-1/2,0.0,0.5,67,threefold_repetition,False
395,94394,white,1/2-1/2,0.0,0.5,162,threefold_repetition,False
396,94395,black,1/2-1/2,0.0,0.5,73,threefold_repetition,False
397,94396,white,1-0,1.0,1.0,49,checkmate,False
398,94397,black,0-1,1.0,1.0,118,checkmate,False
399,94398,white,1/2-1/2,0.0,0.5,79,threefold_repetition,False
400,94399,black,1/2-1/2,0.0,0.5,86,threefold_repetition,False
401,94400,white,1-0,1.0,1.0,27,checkmate,False
402,94401,black,0-1,1.0,1.0,80,checkmate,False
403,94402,white,1-0,1.0,1.0,45,checkmate,False
404,94403,black,0-1,1.0,1.0,100,checkmate,False
405,94404,white,1/2-1/2,0.0,0.5,160,threefold_repetition,False
406,94405,black,1/2-1/2,0.0,0.5,200,max_plies,False
407,94406,white,1/2-1/2,0.0,0.5,128,threefold_repetition,False
408,94407,black,1/2-1/2,0.0,0.5,69,threefold_repetition,False
409,94408,white,1/2-1/2,0.0,0.5,78,threefold_repetition,False
410,94409,black,1/2-1/2,0.0,0.5,77,threefold_repetition,False
411,94410,white,1-0,1.0,1.0,87,checkmate,False
412,94411,black,0-1,1.0,1.0,84,checkmate,False
413,94412,white,1/2-1/2,0.0,0.5,200,max_plies,False
414,94413,black,1/2-1/2,0.0,0.5,136,threefold_repetition,False
415,94414,white,1/2-1/2,0.0,0.5,36,threefold_repetition,False
416,94415,black,0-1,1.0,1.0,94,checkmate,False
417,94416,white,1-0,1.0,1.0,167,checkmate,False
418,94417,black,0-1,1.0,1.0,38,checkmate,False
419,94418,white,1/2-1/2,0.0,0.5,89,threefold_repetition,False
420,94419,black,0-1,1.0,1.0,160,checkmate,False
421,94420,white,1/2-1/2,0.0,0.5,200,max_plies,False
422,94421,black,1/2-1/2,0.0,0.5,140,threefold_repetition,False
423,94422,white,1/2-1/2,0.0,0.5,147,threefold_repetition,False
424,94423,black,0-1,1.0,1.0,58,checkmate,False
425,94424,white,1-0,1.0,1.0,67,checkmate,False
426,94425,black,0-1,1.0,1.0,56,checkmate,False
427,94426,white,1-0,1.0,1.0,11,checkmate,False
428,94427,black,0-1,1.0,1.0,52,checkmate,False
429,94428,white,1/2-1/2,0.0,0.5,165,threefold_repetition,False
430,94429,black,1/2-1/2,0.0,0.5,78,threefold_repetition,False
431,94430,white,0-1,-1.0,0.0,28,checkmate,False
432,94431,black,1/2-1/2,0.0,0.5,156,insufficient_material,False
433,94432,white,1-0,1.0,1.0,27,checkmate,False
434,94433,black,0-1,1.0,1.0,18,checkmate,False
435,94434,white,1/2-1/2,0.0,0.5,200,max_plies,False
436,94435,black,1-0,-1.0,0.0,39,checkmate,False
437,94436,white,1-0,1.0,1.0,125,checkmate,False
438,94437,black,0-1,1.0,1.0,102,checkmate,False
439,94438,white,1-0,1.0,1.0,107,checkmate,False
440,94439,black,0-1,1.0,1.0,64,checkmate,False
441,94440,white,1/2-1/2,0.0,0.5,93,threefold_repetition,False
