timestamp,step,phase,metric,value
2026-09-11T16:16:45+00:00,24576,evaluation,episodes,300
2026-09-11T16:16:45+00:00,24576,evaluation,wins,117
2026-09-11T16:16:45+00:00,24576,evaluation,draws,179
2026-09-11T16:16:45+00:00,24576,evaluation,losses,4
2026-09-11T16:16:45+00:00,24576,evaluation,score_rate,0.6883333333333334
2026-09-11T16:16:45+00:00,24576,evaluation,average_reward,0.37666666666666665
2026-09-11T16:16:45+00:00,24576,evaluation,average_plies,77.93666666666667
2026-09-11T16:16:45+00:00,24576,evaluation,illegal_actions,0
2026-09-11T16:16:53+00:00,25600,rollout,transitions,1024
2026-09-11T16:16:53+00:00,25600,rollout,completed_games,28
2026-09-11T16:16:53+00:00,25600,rollout,decisive_games,13
2026-09-11T16:16:53+00:00,25600,rollout,reward_signal_rate,0.0126953125
2026-09-11T16:16:53+00:00,25600,rollout,extrinsic_reward_signal_rate,0.0126953125
2026-09-11T16:16:53+00:00,25600,rollout,shaping_reward_signal_rate,0.9990234375
2026-09-11T16:16:53+00:00,25600,rollout,training_reward_signal_rate,0.9990234375
2026-09-11T16:16:53+00:00,25600,rollout,mean_abs_shaping_reward,0.0010275418209083832
2026-09-11T16:16:53+00:00,25600,rollout,mean_abs_training_reward,0.013519940815820135
2026-09-11T16:16:53+00:00,25600,rollout,return_std,0.3010908018475393
2026-09-11T16:16:53+00:00,25600,rollout,value_prediction_std,0.14612243501815364
2026-09-11T16:16:53+00:00,25600,rollout,advantage_std,0.30099987399331907
2026-09-11T16:16:53+00:00,25600,train_update,policy_loss,-0.011468741111457348
2026-09-11T16:16:53+00:00,25600,train_update,value_loss,0.09383955970406532
2026-09-11T16:16:53+00:00,25600,train_update,entropy_loss,-1.1510125994682312
2026-09-11T16:16:53+00:00,25600,train_update,approx_kl,0.0021436037495732307
2026-09-11T16:16:53+00:00,25600,train_update,clip_fraction,0.01318359375
2026-09-11T16:16:53+00:00,25600,train_update,explained_variance,0.0006037354469299316
2026-09-11T16:16:53+00:00,25600,train_update,total_loss,0.009650569409132004
2026-09-11T16:16:53+00:00,25600,train_update,learning_rate,3e-05
2026-09-11T16:16:53+00:00,25600,train_update,updates,48.0
2026-09-11T16:16:53+00:00,25600,train_update,entropy,1.1510125994682312
2026-09-11T16:17:01+00:00,26624,rollout,transitions,1024
2026-09-11T16:17:01+00:00,26624,rollout,completed_games,22
2026-09-11T16:17:01+00:00,26624,rollout,decisive_games,7
2026-09-11T16:17:01+00:00,26624,rollout,reward_signal_rate,0.0068359375
2026-09-11T16:17:01+00:00,26624,rollout,extrinsic_reward_signal_rate,0.0068359375
2026-09-11T16:17:01+00:00,26624,rollout,shaping_reward_signal_rate,1.0
2026-09-11T16:17:01+00:00,26624,rollout,training_reward_signal_rate,1.0
2026-09-11T16:17:01+00:00,26624,rollout,mean_abs_shaping_reward,0.001043441140146342
2026-09-11T16:17:01+00:00,26624,rollout,mean_abs_training_reward,0.007790531051485778
2026-09-11T16:17:01+00:00,26624,rollout,return_std,0.2296166306914494
2026-09-11T16:17:01+00:00,26624,rollout,value_prediction_std,0.14546986267560522
2026-09-11T16:17:01+00:00,26624,rollout,advantage_std,0.23557221911585338
2026-09-11T16:17:01+00:00,26624,train_update,policy_loss,-0.012007127283141017
2026-09-11T16:17:01+00:00,26624,train_update,value_loss,0.05616634339094162
2026-09-11T16:17:01+00:00,26624,train_update,entropy_loss,-1.1716288775205612
2026-09-11T16:17:01+00:00,26624,train_update,approx_kl,0.0037805885076522827
2026-09-11T16:17:01+00:00,26624,train_update,clip_fraction,0.02099609375
2026-09-11T16:17:01+00:00,26624,train_update,explained_variance,-0.05254697799682617
2026-09-11T16:17:01+00:00,26624,train_update,total_loss,-0.008946757763624191
2026-09-11T16:17:01+00:00,26624,train_update,learning_rate,3e-05
2026-09-11T16:17:01+00:00,26624,train_update,updates,50.0
2026-09-11T16:17:01+00:00,26624,train_update,entropy,1.1716288775205612
2026-09-11T16:17:09+00:00,27648,rollout,transitions,1024
2026-09-11T16:17:09+00:00,27648,rollout,completed_games,26
2026-09-11T16:17:09+00:00,27648,rollout,decisive_games,5
2026-09-11T16:17:09+00:00,27648,rollout,reward_signal_rate,0.0048828125
2026-09-11T16:17:09+00:00,27648,rollout,extrinsic_reward_signal_rate,0.0048828125
2026-09-11T16:17:09+00:00,27648,rollout,shaping_reward_signal_rate,0.9990234375
2026-09-11T16:17:09+00:00,27648,rollout,training_reward_signal_rate,0.9990234375
2026-09-11T16:17:09+00:00,27648,rollout,mean_abs_shaping_reward,0.0010410000082376747
