timestamp,step,phase,metric,value
2026-09-19T13:36:02+00:00,27648,train_update,entropy,1.1853850036859512
2026-09-19T13:37:42+00:00,28672,evaluation,episodes,300
2026-09-19T13:37:42+00:00,28672,evaluation,wins,90
2026-09-19T13:37:42+00:00,28672,evaluation,draws,204
2026-09-19T13:37:42+00:00,28672,evaluation,losses,6
2026-09-19T13:37:42+00:00,28672,evaluation,score_rate,0.64
2026-09-19T13:37:42+00:00,28672,evaluation,average_reward,0.28
2026-09-19T13:37:42+00:00,28672,evaluation,average_plies,78.47
2026-09-19T13:37:42+00:00,28672,evaluation,illegal_actions,0
2026-09-19T13:37:42+00:00,28672,rollout,transitions,1024
2026-09-19T13:37:42+00:00,28672,rollout,completed_games,28
2026-09-19T13:37:42+00:00,28672,rollout,decisive_games,14
2026-09-19T13:37:42+00:00,28672,rollout,reward_signal_rate,0.013671875
2026-09-19T13:37:42+00:00,28672,rollout,extrinsic_reward_signal_rate,0.013671875
2026-09-19T13:37:42+00:00,28672,rollout,shaping_reward_signal_rate,0.9990234375
2026-09-19T13:37:42+00:00,28672,rollout,training_reward_signal_rate,0.9990234375
2026-09-19T13:37:42+00:00,28672,rollout,mean_abs_shaping_reward,0.0011179443710109512
2026-09-19T13:37:42+00:00,28672,rollout,mean_abs_training_reward,0.014572509775712929
2026-09-19T13:37:42+00:00,28672,rollout,return_std,0.3111896289953405
2026-09-19T13:37:42+00:00,28672,rollout,value_prediction_std,0.141445042876753
2026-09-19T13:37:42+00:00,28672,rollout,advantage_std,0.28524823118028375
2026-09-19T13:37:42+00:00,28672,train_update,policy_loss,-0.009944914374500513
2026-09-19T13:37:42+00:00,28672,train_update,value_loss,0.08183708414435387
2026-09-19T13:37:42+00:00,28672,train_update,entropy_loss,-1.1438494771718979
2026-09-19T13:37:42+00:00,28672,train_update,approx_kl,0.0035324229393154383
2026-09-19T13:37:42+00:00,28672,train_update,clip_fraction,0.017578125
2026-09-19T13:37:42+00:00,28672,train_update,explained_variance,0.1597747802734375
2026-09-19T13:37:42+00:00,28672,train_update,total_loss,0.017699304968118668
2026-09-19T13:37:42+00:00,28672,train_update,learning_rate,3e-05
2026-09-19T13:37:42+00:00,28672,train_update,updates,54.0
2026-09-19T13:37:42+00:00,28672,train_update,entropy,1.1438494771718979
2026-09-19T13:39:13+00:00,28672,final_evaluation,episodes,300
2026-09-19T13:39:13+00:00,28672,final_evaluation,wins,95
2026-09-19T13:39:13+00:00,28672,final_evaluation,draws,196
2026-09-19T13:39:13+00:00,28672,final_evaluation,losses,9
2026-09-19T13:39:13+00:00,28672,final_evaluation,score_rate,0.6433333333333333
2026-09-19T13:39:13+00:00,28672,final_evaluation,average_reward,0.2866666666666667
2026-09-19T13:39:13+00:00,28672,final_evaluation,average_plies,78.41666666666667
2026-09-19T13:39:13+00:00,28672,final_evaluation,illegal_actions,0
